transaction_id,user_id,amount,status,bank,timestamp,device,retry_count,error_code
419,1397,3131,success,SBI,18-01-2025 10:00,Android,1,none
420,1276,1478,success,SBI,18-01-2025 11:00,iOS,1,none
421,1815,4017,success,Axis,18-01-2025 12:00,Android,0,none
422,1915,972,success,ICICI,18-01-2025 13:00,iOS,2,none
423,1503,3187,success,ICICI,18-01-2025 14:00,Android,2,none
424,1895,2209,success,ICICI,18-01-2025 15:00,iOS,0,none
425,1391,2597,success,SBI,18-01-2025 16:00,Android,1,none
426,1134,3029,failed,ICICI,18-01-2025 17:00,iOS,1,server_error
427,1194,2331,success,HDFC,18-01-2025 18:00,Android,2,none
428,1400,2699,success,SBI,18-01-2025 19:00,iOS,2,none
429,1639,363,success,ICICI,18-01-2025 20:00,Android,2,none
430,1032,2663,success,Axis,18-01-2025 21:00,iOS,2,none
431,1687,3133,failed,SBI,18-01-2025 22:00,Android,2,timeout
432,1459,2306,success,HDFC,18-01-2025 23:00,iOS,1,none
433,1954,1087,failed,HDFC,19-01-2025 00:00,iOS,1,server_error
434,1882,3539,success,Axis,19-01-2025 01:00,iOS,1,none
435,1469,2684,success,Axis,19-01-2025 02:00,iOS,1,none
436,1374,4033,success,SBI,19-01-2025 03:00,Android,0,none
437,1021,1828,success,SBI,19-01-2025 04:00,Android,1,none
438,1749,3945,failed,HDFC,19-01-2025 05:00,Android,0,server_error
439,1669,1174,success,Axis,19-01-2025 06:00,iOS,1,none
440,1037,747,success,SBI,19-01-2025 07:00,iOS,2,none
441,1229,2229,success,HDFC,19-01-2025 08:00,iOS,2,none
442,1364,1454,success,Axis,19-01-2025 09:00,iOS,2,none
443,1562,1093,success,HDFC,19-01-2025 10:00,iOS,0,none
444,1437,1979,success,ICICI,19-01-2025 11:00,Android,1,none
445,1775,1063,success,Axis,19-01-2025 12:00,Android,1,none
446,1282,276,success,SBI,19-01-2025 13:00,Android,0,none
447,1026,1878,failed,SBI,19-01-2025 14:00,iOS,0,timeout
448,1225,4967,success,ICICI,19-01-2025 15:00,iOS,0,none
449,1276,2073,success,Axis,19-01-2025 16:00,iOS,0,none
450,1797,2502,success,HDFC,19-01-2025 17:00,iOS,0,none
451,1608,2135,success,SBI,19-01-2025 18:00,iOS,2,none
452,1283,4333,success,ICICI,19-01-2025 19:00,iOS,1,none
453,1878,1130,success,ICICI,19-01-2025 20:00,iOS,0,none
454,1959,2370,success,Axis,19-01-2025 21:00,Android,2,none
455,1480,3240,failed,Axis,19-01-2025 22:00,Android,0,server_error
456,1452,2680,success,SBI,19-01-2025 23:00,iOS,2,none
457,1828,2613,success,ICICI,20-01-2025 00:00,iOS,0,none
458,1815,3342,success,HDFC,20-01-2025 01:00,iOS,1,none
459,1658,4671,success,ICICI,20-01-2025 02:00,Android,0,none
460,1515,3636,success,HDFC,20-01-2025 03:00,Android,0,none
461,1546,4481,failed,HDFC,20-01-2025 04:00,iOS,1,insufficient_balance
462,1191,2997,failed,SBI,20-01-2025 05:00,Android,1,timeout
463,1048,4009,failed,ICICI,20-01-2025 06:00,Android,0,server_error
464,1511,2863,failed,HDFC,20-01-2025 07:00,Android,1,timeout
465,1016,2633,success,Axis,20-01-2025 08:00,iOS,1,none
466,1171,211,success,HDFC,20-01-2025 09:00,Android,2,none
467,1219,643,success,Axis,20-01-2025 10:00,Android,1,none
468,1157,3309,success,Axis,20-01-2025 11:00,iOS,1,none
469,1476,4205,success,ICICI,20-01-2025 12:00,iOS,0,none
470,1045,3012,success,Axis,20-01-2025 13:00,Android,0,none
471,1372,3938,success,HDFC,20-01-2025 14:00,iOS,2,none
472,1517,3440,success,Axis,20-01-2025 15:00,Android,0,none
473,1098,4551,success,ICICI,20-01-2025 16:00,Android,1,none
474,1891,713,success,SBI,20-01-2025 17:00,iOS,1,none
475,1744,1182,success,HDFC,20-01-2025 18:00,iOS,1,none
476,1036,591,success,HDFC,20-01-2025 19:00,Android,0,none
477,1279,3024,success,ICICI,20-01-2025 20:00,iOS,1,none
478,1348,917,success,ICICI,20-01-2025 21:00,iOS,1,none
479,1496,2116,success,ICICI,20-01-2025 22:00,Android,2,none
480,1301,481,success,ICICI,20-01-2025 23:00,Android,2,none
481,1180,4885,success,HDFC,21-01-2025 00:00,Android,2,none
482,1606,4328,success,SBI,21-01-2025 01:00,Android,0,none
483,1098,1256,success,Axis,21-01-2025 02:00,Android,1,none
484,1699,2578,success,Axis,21-01-2025 03:00,Android,1,none
485,1992,1219,success,SBI,21-01-2025 04:00,iOS,1,none
486,1115,880,success,SBI,21-01-2025 05:00,iOS,2,none
487,1190,1701,success,SBI,21-01-2025 06:00,Android,1,none
488,1252,1186,success,ICICI,21-01-2025 07:00,iOS,1,none
489,1980,2860,success,HDFC,21-01-2025 08:00,iOS,1,none
490,1927,525,success,HDFC,21-01-2025 09:00,Android,1,none
491,1982,2860,success,HDFC,21-01-2025 10:00,iOS,1,none
492,1160,1376,success,ICICI,21-01-2025 11:00,iOS,0,none
493,1255,1069,success,HDFC,21-01-2025 12:00,Android,1,none
494,1322,1886,success,ICICI,21-01-2025 13:00,iOS,0,none
495,1127,4306,success,HDFC,21-01-2025 14:00,iOS,1,none
496,1017,2498,success,SBI,21-01-2025 15:00,Android,0,none
497,1792,4343,success,Axis,21-01-2025 16:00,iOS,1,none
498,1734,1333,success,Axis,21-01-2025 17:00,iOS,1,none
499,1565,709,success,ICICI,21-01-2025 18:00,iOS,1,none
500,1569,2060,success,HDFC,21-01-2025 19:00,Android,1,none
501,1322,448,success,Axis,21-01-2025 20:00,Android,2,none
502,1871,1783,failed,SBI,21-01-2025 21:00,iOS,1,timeout
503,1685,2175,success,SBI,21-01-2025 22:00,iOS,0,none
504,1791,2221,success,SBI,21-01-2025 23:00,Android,2,none
505,1625,124,success,ICICI,22-01-2025 00:00,Android,2,none
506,1287,4747,success,ICICI,22-01-2025 01:00,iOS,1,none
507,1942,3521,success,HDFC,22-01-2025 02:00,Android,0,none
508,1853,886,success,SBI,22-01-2025 03:00,iOS,0,none
509,1662,549,success,HDFC,22-01-2025 04:00,iOS,2,none
510,1961,187,failed,HDFC,22-01-2025 05:00,Android,0,timeout
511,1638,2147,success,SBI,22-01-2025 06:00,Android,1,none
512,1154,3746,success,HDFC,22-01-2025 07:00,iOS,1,none
513,1489,1935,failed,Axis,22-01-2025 08:00,iOS,1,insufficient_balance
514,1385,2807,success,ICICI,22-01-2025 09:00,Android,1,none
515,1985,3970,failed,HDFC,22-01-2025 10:00,iOS,1,insufficient_balance
516,1784,1950,success,SBI,22-01-2025 11:00,Android,2,none
517,1103,2660,success,ICICI,22-01-2025 12:00,Android,1,none
518,1928,4036,success,ICICI,22-01-2025 13:00,Android,1,none
519,1392,1499,success,HDFC,22-01-2025 14:00,Android,2,none
520,1810,596,failed,Axis,22-01-2025 15:00,Android,2,insufficient_balance
521,1245,4726,success,HDFC,22-01-2025 16:00,iOS,2,none
522,1175,2053,success,Axis,22-01-2025 17:00,Android,0,none
523,1038,2146,success,ICICI,22-01-2025 18:00,Android,0,none
524,1476,753,success,HDFC,22-01-2025 19:00,Android,1,none
525,1681,2453,success,SBI,22-01-2025 20:00,Android,1,none
526,1758,1675,success,HDFC,22-01-2025 21:00,Android,1,none
527,1537,3381,success,Axis,22-01-2025 22:00,Android,0,none
528,1866,4783,success,Axis,22-01-2025 23:00,Android,1,none
529,1817,3028,success,HDFC,23-01-2025 00:00,iOS,1,none
530,1920,4786,success,Axis,23-01-2025 01:00,iOS,0,none
531,1407,2889,success,ICICI,23-01-2025 02:00,iOS,2,none
532,1524,3434,success,HDFC,23-01-2025 03:00,iOS,0,none
533,1827,2709,success,Axis,23-01-2025 04:00,Android,1,none
534,1505,1911,success,HDFC,23-01-2025 05:00,iOS,0,none
535,1902,2906,success,HDFC,23-01-2025 06:00,Android,2,none
536,1824,735,success,SBI,23-01-2025 07:00,iOS,2,none
537,1035,4333,success,HDFC,23-01-2025 08:00,iOS,2,none
538,1684,1669,success,SBI,23-01-2025 09:00,Android,2,none
539,1019,4693,success,Axis,23-01-2025 10:00,Android,2,none
540,1320,1481,success,SBI,23-01-2025 11:00,iOS,2,none
541,1775,925,success,SBI,23-01-2025 12:00,iOS,1,none
542,1511,4763,success,SBI,23-01-2025 13:00,iOS,1,none
543,1399,2511,failed,ICICI,23-01-2025 14:00,iOS,0,timeout
544,1653,1415,success,SBI,23-01-2025 15:00,Android,1,none
545,1971,1293,success,HDFC,23-01-2025 16:00,iOS,2,none
546,1882,212,failed,SBI,23-01-2025 17:00,iOS,1,timeout
547,1470,2024,success,HDFC,23-01-2025 18:00,iOS,0,none
548,1142,3341,success,SBI,23-01-2025 19:00,iOS,2,none
549,1091,319,success,ICICI,23-01-2025 20:00,iOS,1,none
550,1353,681,success,Axis,23-01-2025 21:00,Android,1,none
551,1833,955,failed,SBI,23-01-2025 22:00,Android,0,insufficient_balance
552,1799,3521,failed,SBI,23-01-2025 23:00,Android,2,server_error
553,1726,3303,success,ICICI,24-01-2025 00:00,Android,0,none
554,1958,2064,success,SBI,24-01-2025 01:00,Android,2,none
555,1853,1691,failed,HDFC,24-01-2025 02:00,iOS,2,insufficient_balance
556,1050,254,success,SBI,24-01-2025 03:00,Android,1,none
557,1664,631,success,SBI,24-01-2025 04:00,Android,0,none
558,1697,890,failed,Axis,24-01-2025 05:00,iOS,0,server_error
559,1574,1769,success,Axis,24-01-2025 06:00,Android,0,none
560,1189,2693,success,SBI,24-01-2025 07:00,Android,2,none
561,1124,2347,success,ICICI,24-01-2025 08:00,Android,0,none
562,1149,924,failed,Axis,24-01-2025 09:00,Android,2,server_error
563,1313,739,success,SBI,24-01-2025 10:00,iOS,0,none
564,1569,4050,success,Axis,24-01-2025 11:00,iOS,0,none
565,1341,3191,success,SBI,24-01-2025 12:00,Android,1,none
566,1304,1472,success,Axis,24-01-2025 13:00,iOS,0,none
567,1691,721,success,Axis,24-01-2025 14:00,Android,1,none
568,1681,1221,success,HDFC,24-01-2025 15:00,iOS,1,none
569,1837,3776,success,SBI,24-01-2025 16:00,iOS,2,none
570,1782,993,success,SBI,24-01-2025 17:00,iOS,0,none
571,1053,1499,failed,SBI,24-01-2025 18:00,iOS,0,timeout
572,1443,3787,success,SBI,24-01-2025 19:00,iOS,0,none
573,1612,2589,failed,Axis,24-01-2025 20:00,iOS,1,timeout
574,1992,4009,success,HDFC,24-01-2025 21:00,iOS,0,none
575,1263,4310,success,HDFC,24-01-2025 22:00,iOS,2,none
576,1052,2411,success,ICICI,24-01-2025 23:00,iOS,2,none
577,1571,3702,success,SBI,25-01-2025 00:00,iOS,0,none
578,1619,3720,failed,ICICI,25-01-2025 01:00,iOS,1,timeout
579,1004,1803,success,Axis,25-01-2025 02:00,Android,2,none
580,1102,2402,success,ICICI,25-01-2025 03:00,iOS,2,none
581,1195,1988,success,SBI,25-01-2025 04:00,Android,1,none
582,1773,420,success,HDFC,25-01-2025 05:00,iOS,2,none
583,1876,4998,success,HDFC,25-01-2025 06:00,Android,1,none
584,1991,4529,success,SBI,25-01-2025 07:00,Android,2,none
585,1883,1981,success,Axis,25-01-2025 08:00,Android,1,none
586,1349,474,success,SBI,25-01-2025 09:00,iOS,2,none
587,1046,4774,success,Axis,25-01-2025 10:00,iOS,0,none
588,1866,944,success,HDFC,25-01-2025 11:00,iOS,2,none
589,1822,647,success,Axis,25-01-2025 12:00,iOS,2,none
590,1935,3112,success,SBI,25-01-2025 13:00,Android,0,none
591,1819,2386,success,SBI,25-01-2025 14:00,iOS,0,none
592,1655,4738,success,SBI,25-01-2025 15:00,iOS,0,none
593,1268,1737,success,Axis,25-01-2025 16:00,iOS,0,none
594,1369,622,success,Axis,25-01-2025 17:00,iOS,1,none
595,1635,2140,failed,Axis,25-01-2025 18:00,iOS,1,insufficient_balance
596,1105,3719,success,HDFC,25-01-2025 19:00,iOS,2,none
597,1669,4322,success,ICICI,25-01-2025 20:00,iOS,2,none
598,1658,4674,failed,ICICI,25-01-2025 21:00,iOS,2,timeout
599,1656,1683,success,SBI,25-01-2025 22:00,Android,1,none
600,1119,1567,success,HDFC,25-01-2025 23:00,Android,2,none
601,1830,4343,failed,Axis,26-01-2025 00:00,iOS,2,server_error
602,1786,2707,success,SBI,26-01-2025 01:00,iOS,1,none
603,1603,3698,success,HDFC,26-01-2025 02:00,iOS,2,none
604,1057,4998,success,SBI,26-01-2025 03:00,iOS,1,none
605,1950,3638,success,HDFC,26-01-2025 04:00,Android,1,none
606,1345,1587,success,HDFC,26-01-2025 05:00,Android,0,none
607,1740,3187,success,ICICI,26-01-2025 06:00,iOS,0,none
608,1473,147,success,SBI,26-01-2025 07:00,Android,1,none
609,1116,3265,success,Axis,26-01-2025 08:00,Android,1,none
610,1829,4580,failed,ICICI,26-01-2025 09:00,iOS,0,server_error
611,1790,4782,success,ICICI,26-01-2025 10:00,iOS,2,none
612,1126,3800,failed,Axis,26-01-2025 11:00,iOS,2,timeout
613,1392,3207,failed,HDFC,26-01-2025 12:00,Android,2,timeout
614,1907,4733,success,Axis,26-01-2025 13:00,Android,1,none
615,1640,393,success,SBI,26-01-2025 14:00,iOS,0,none
616,1057,4716,success,Axis,26-01-2025 15:00,iOS,2,none
617,1633,660,failed,HDFC,26-01-2025 16:00,Android,0,timeout
618,1512,1777,success,Axis,26-01-2025 17:00,Android,0,none
619,1750,2340,success,HDFC,26-01-2025 18:00,iOS,1,none
620,1801,1904,success,HDFC,26-01-2025 19:00,Android,2,none
621,1095,2658,success,SBI,26-01-2025 20:00,iOS,0,none
622,1637,2129,success,Axis,26-01-2025 21:00,iOS,1,none
623,1117,2374,success,Axis,26-01-2025 22:00,Android,1,none
624,1559,4677,success,SBI,26-01-2025 23:00,Android,1,none
625,1600,1227,success,HDFC,27-01-2025 00:00,Android,2,none
626,1487,1141,failed,Axis,27-01-2025 01:00,iOS,2,server_error
627,1236,2841,success,SBI,27-01-2025 02:00,iOS,1,none
628,1884,1799,failed,HDFC,27-01-2025 03:00,iOS,2,insufficient_balance
629,1896,2725,success,SBI,27-01-2025 04:00,iOS,2,none
630,1271,831,success,Axis,27-01-2025 05:00,iOS,0,none
631,1188,3098,success,SBI,27-01-2025 06:00,iOS,1,none
632,1998,2155,success,ICICI,27-01-2025 07:00,Android,1,none
633,1703,3917,failed,HDFC,27-01-2025 08:00,iOS,2,server_error
634,1446,4592,success,ICICI,27-01-2025 09:00,iOS,1,none
635,1580,2163,failed,ICICI,27-01-2025 10:00,iOS,1,insufficient_balance
636,1789,4020,success,HDFC,27-01-2025 11:00,iOS,1,none
637,1860,2041,success,HDFC,27-01-2025 12:00,Android,2,none
638,1246,1117,success,SBI,27-01-2025 13:00,iOS,2,none
639,1962,1627,success,HDFC,27-01-2025 14:00,Android,2,none
640,1075,1061,success,ICICI,27-01-2025 15:00,Android,0,none
641,1153,2324,failed,ICICI,27-01-2025 16:00,iOS,1,timeout
642,1655,4919,success,Axis,27-01-2025 17:00,iOS,0,none
643,1434,1864,success,HDFC,27-01-2025 18:00,Android,2,none
644,1996,2476,success,ICICI,27-01-2025 19:00,Android,0,none
645,1085,4452,success,Axis,27-01-2025 20:00,iOS,1,none
646,1696,4924,success,Axis,27-01-2025 21:00,Android,1,none
647,1284,2601,success,SBI,27-01-2025 22:00,iOS,2,none
648,1973,3707,success,ICICI,27-01-2025 23:00,iOS,2,none
649,1219,57,success,SBI,28-01-2025 00:00,Android,0,none
650,1068,2605,success,ICICI,28-01-2025 01:00,iOS,2,none
651,1046,525,success,SBI,28-01-2025 02:00,iOS,0,none
652,1093,2261,success,SBI,28-01-2025 03:00,iOS,1,none
653,1749,534,success,HDFC,28-01-2025 04:00,Android,1,none
654,1957,4704,success,SBI,28-01-2025 05:00,Android,1,none
655,1452,2335,success,HDFC,28-01-2025 06:00,Android,1,none
656,1203,4613,success,Axis,28-01-2025 07:00,iOS,1,none
657,1911,3575,success,ICICI,28-01-2025 08:00,Android,0,none
658,1217,3389,success,Axis,28-01-2025 09:00,Android,1,none
659,1473,2872,success,ICICI,28-01-2025 10:00,Android,0,none
660,1431,4993,success,Axis,28-01-2025 11:00,iOS,1,none
661,1340,2974,success,ICICI,28-01-2025 12:00,iOS,0,none
662,1550,308,success,SBI,28-01-2025 13:00,Android,0,none
663,1611,332,success,ICICI,28-01-2025 14:00,Android,0,none
664,1288,1948,failed,ICICI,28-01-2025 15:00,Android,2,insufficient_balance
665,1253,4185,success,Axis,28-01-2025 16:00,iOS,0,none
666,1733,3026,success,Axis,28-01-2025 17:00,Android,0,none
667,1356,2317,success,Axis,28-01-2025 18:00,iOS,1,none
668,1022,3250,failed,HDFC,28-01-2025 19:00,iOS,0,insufficient_balance
669,1761,662,success,HDFC,28-01-2025 20:00,iOS,0,none
670,1521,737,failed,ICICI,28-01-2025 21:00,Android,2,insufficient_balance
671,1757,3740,success,ICICI,28-01-2025 22:00,Android,1,none
672,1836,662,success,SBI,28-01-2025 23:00,iOS,2,none
673,1099,2357,success,SBI,29-01-2025 00:00,iOS,2,none
674,1801,3063,success,ICICI,29-01-2025 01:00,iOS,2,none
675,1179,1831,failed,HDFC,29-01-2025 02:00,iOS,0,server_error
676,1222,2641,success,ICICI,29-01-2025 03:00,Android,2,none
677,1905,2746,success,SBI,29-01-2025 04:00,Android,2,none
678,1761,4008,success,HDFC,29-01-2025 05:00,iOS,1,none
679,1658,624,success,HDFC,29-01-2025 06:00,iOS,1,none
680,1441,1960,success,SBI,29-01-2025 07:00,iOS,1,none
681,1607,3654,success,ICICI,29-01-2025 08:00,Android,1,none
682,1768,719,failed,Axis,29-01-2025 09:00,iOS,2,timeout
683,1324,4414,success,ICICI,29-01-2025 10:00,Android,1,none
684,1515,1333,success,ICICI,29-01-2025 11:00,iOS,0,none
685,1015,973,success,SBI,29-01-2025 12:00,Android,2,none
686,1791,1175,success,HDFC,29-01-2025 13:00,Android,1,none
687,1335,1579,success,SBI,29-01-2025 14:00,iOS,2,none
688,1758,1644,failed,ICICI,29-01-2025 15:00,Android,1,insufficient_balance
689,1257,296,success,Axis,29-01-2025 16:00,Android,2,none
690,1496,3761,success,Axis,29-01-2025 17:00,Android,1,none
691,1987,1610,success,Axis,29-01-2025 18:00,Android,0,none
692,1895,2450,failed,SBI,29-01-2025 19:00,iOS,1,server_error
693,1159,2293,success,HDFC,29-01-2025 20:00,iOS,2,none
694,1474,3914,success,SBI,29-01-2025 21:00,iOS,2,none
695,1851,1989,success,Axis,29-01-2025 22:00,iOS,0,none
696,1663,3119,success,ICICI,29-01-2025 23:00,iOS,2,none
697,1907,276,success,HDFC,30-01-2025 00:00,Android,0,none
698,1689,3597,success,SBI,30-01-2025 01:00,Android,2,none
699,1674,314,success,SBI,30-01-2025 02:00,Android,2,none
700,1379,1445,success,HDFC,30-01-2025 03:00,Android,0,none
701,1544,3607,success,HDFC,30-01-2025 04:00,iOS,2,none
702,1928,695,success,ICICI,30-01-2025 05:00,iOS,2,none
703,1956,3040,success,HDFC,30-01-2025 06:00,Android,0,none
704,1690,1949,success,ICICI,30-01-2025 07:00,iOS,1,none
705,1426,2554,success,Axis,30-01-2025 08:00,Android,0,none
706,1612,2822,success,Axis,30-01-2025 09:00,Android,2,none
707,1267,1204,success,SBI,30-01-2025 10:00,iOS,1,none
708,1834,637,success,Axis,30-01-2025 11:00,iOS,1,none
709,1576,4621,success,Axis,30-01-2025 12:00,iOS,1,none
710,1416,1871,failed,ICICI,30-01-2025 13:00,iOS,0,insufficient_balance
711,1167,1035,success,SBI,30-01-2025 14:00,iOS,1,none
712,1841,4129,failed,HDFC,30-01-2025 15:00,iOS,1,insufficient_balance
713,1042,3398,success,SBI,30-01-2025 16:00,iOS,1,none
714,1555,3881,success,Axis,30-01-2025 17:00,Android,2,none
715,1284,1291,success,HDFC,30-01-2025 18:00,iOS,0,none
716,1396,239,success,SBI,30-01-2025 19:00,Android,0,none
717,1011,1030,success,SBI,30-01-2025 20:00,Android,2,none
718,1606,1748,success,SBI,30-01-2025 21:00,iOS,1,none
719,1301,1765,failed,SBI,30-01-2025 22:00,Android,2,server_error
720,1897,2643,success,ICICI,30-01-2025 23:00,iOS,2,none
721,1252,4186,success,SBI,31-01-2025 00:00,Android,1,none
722,1498,4483,success,Axis,31-01-2025 01:00,Android,1,none
723,1753,1148,success,Axis,31-01-2025 02:00,Android,0,none
724,1034,2376,success,ICICI,31-01-2025 03:00,iOS,1,none
725,1726,3297,success,HDFC,31-01-2025 04:00,Android,2,none
726,1848,945,failed,HDFC,31-01-2025 05:00,Android,2,timeout
727,1089,1724,success,Axis,31-01-2025 06:00,Android,1,none
728,1775,2959,success,Axis,31-01-2025 07:00,iOS,0,none
729,1604,980,success,ICICI,31-01-2025 08:00,Android,2,none
730,1921,4434,success,HDFC,31-01-2025 09:00,iOS,1,none
731,1969,773,success,HDFC,31-01-2025 10:00,Android,0,none
732,1601,2990,success,SBI,31-01-2025 11:00,Android,0,none
733,1417,1139,success,SBI,31-01-2025 12:00,Android,2,none
734,1114,4628,success,SBI,31-01-2025 13:00,iOS,2,none
735,1616,985,success,ICICI,31-01-2025 14:00,Android,0,none
736,1902,2345,failed,Axis,31-01-2025 15:00,Android,0,server_error
737,1195,205,success,ICICI,31-01-2025 16:00,Android,0,none
738,1825,1120,success,HDFC,31-01-2025 17:00,Android,1,none
739,1500,2008,success,Axis,31-01-2025 18:00,iOS,2,none
740,1625,2551,success,SBI,31-01-2025 19:00,Android,0,none
741,1492,4269,success,ICICI,31-01-2025 20:00,Android,2,none
742,1074,3880,success,ICICI,31-01-2025 21:00,Android,2,none
743,1412,904,success,SBI,31-01-2025 22:00,Android,2,none
744,1375,689,success,ICICI,31-01-2025 23:00,iOS,0,none
745,1419,2288,success,SBI,01-02-2025 00:00,Android,1,none
746,1728,1652,success,HDFC,01-02-2025 01:00,Android,0,none
747,1276,491,failed,Axis,01-02-2025 02:00,iOS,2,server_error
748,1760,4678,failed,HDFC,01-02-2025 03:00,Android,0,insufficient_balance
749,1675,1386,success,HDFC,01-02-2025 04:00,Android,0,none
750,1393,3750,success,SBI,01-02-2025 05:00,Android,2,none
751,1868,998,success,ICICI,01-02-2025 06:00,iOS,2,none
752,1456,3423,failed,HDFC,01-02-2025 07:00,Android,0,insufficient_balance
753,1919,509,success,HDFC,01-02-2025 08:00,iOS,0,none
754,1191,4696,failed,HDFC,01-02-2025 09:00,iOS,0,insufficient_balance
755,1738,442,success,ICICI,01-02-2025 10:00,iOS,0,none
756,1688,3988,success,ICICI,01-02-2025 11:00,iOS,1,none
757,1098,1837,success,SBI,01-02-2025 12:00,iOS,0,none
758,1547,4990,failed,HDFC,01-02-2025 13:00,iOS,1,insufficient_balance
759,1977,2307,failed,Axis,01-02-2025 14:00,iOS,2,timeout
760,1998,1188,success,ICICI,01-02-2025 15:00,Android,1,none
761,1095,3858,success,SBI,01-02-2025 16:00,Android,2,none
762,1663,4791,success,HDFC,01-02-2025 17:00,iOS,1,none
763,1662,2504,success,Axis,01-02-2025 18:00,iOS,2,none
764,1189,1516,success,ICICI,01-02-2025 19:00,iOS,0,none
765,1735,3724,success,Axis,01-02-2025 20:00,iOS,1,none
766,1036,1427,success,ICICI,01-02-2025 21:00,iOS,1,none
767,1779,2647,success,SBI,01-02-2025 22:00,iOS,2,none
768,1368,191,success,Axis,01-02-2025 23:00,Android,2,none
769,1694,2709,success,HDFC,02-02-2025 00:00,Android,1,none
770,1524,4646,success,HDFC,02-02-2025 01:00,iOS,2,none
771,1278,889,success,ICICI,02-02-2025 02:00,iOS,0,none
772,1216,3668,success,HDFC,02-02-2025 03:00,iOS,1,none
773,1866,3967,success,Axis,02-02-2025 04:00,Android,0,none
774,1872,645,success,SBI,02-02-2025 05:00,iOS,1,none
775,1797,1954,success,ICICI,02-02-2025 06:00,Android,0,none
776,1272,330,success,Axis,02-02-2025 07:00,Android,1,none
777,1880,473,success,ICICI,02-02-2025 08:00,Android,2,none
778,1061,4415,success,SBI,02-02-2025 09:00,iOS,1,none
779,1595,4299,failed,ICICI,02-02-2025 10:00,iOS,0,insufficient_balance
780,1879,1800,failed,HDFC,02-02-2025 11:00,Android,1,server_error
781,1728,4807,success,HDFC,02-02-2025 12:00,Android,0,none
782,1341,2017,success,ICICI,02-02-2025 13:00,Android,0,none
783,1396,4138,success,SBI,02-02-2025 14:00,Android,0,none
784,1698,4228,failed,SBI,02-02-2025 15:00,iOS,2,timeout
785,1018,2996,success,HDFC,02-02-2025 16:00,Android,1,none
786,1176,1499,success,SBI,02-02-2025 17:00,iOS,0,none
787,1611,2381,success,ICICI,02-02-2025 18:00,Android,2,none
788,1395,2270,success,Axis,02-02-2025 19:00,iOS,0,none
789,1444,3839,success,ICICI,02-02-2025 20:00,Android,1,none
790,1232,2860,success,HDFC,02-02-2025 21:00,iOS,2,none
791,1914,4778,success,HDFC,02-02-2025 22:00,iOS,0,none
792,1075,1581,success,HDFC,02-02-2025 23:00,iOS,0,none
793,1264,4932,success,SBI,03-02-2025 00:00,Android,0,none
794,1454,3040,success,ICICI,03-02-2025 01:00,iOS,1,none
795,1795,4543,failed,Axis,03-02-2025 02:00,Android,2,insufficient_balance
796,1717,1193,success,ICICI,03-02-2025 03:00,iOS,2,none
797,1734,983,success,Axis,03-02-2025 04:00,iOS,2,none
798,1383,1510,success,ICICI,03-02-2025 05:00,Android,0,none
799,1563,2773,success,HDFC,03-02-2025 06:00,iOS,2,none
800,1850,2562,failed,Axis,03-02-2025 07:00,iOS,0,server_error
801,1505,335,success,ICICI,03-02-2025 08:00,Android,1,none
802,1366,314,failed,SBI,03-02-2025 09:00,iOS,2,server_error
803,1143,2417,success,SBI,03-02-2025 10:00,iOS,0,none
804,1884,3497,failed,ICICI,03-02-2025 11:00,iOS,2,server_error
805,1068,4966,success,HDFC,03-02-2025 12:00,iOS,2,none
806,1098,1812,success,Axis,03-02-2025 13:00,Android,1,none
807,1395,3098,success,ICICI,03-02-2025 14:00,iOS,2,none
808,1024,2431,failed,SBI,03-02-2025 15:00,iOS,1,timeout
809,1947,2319,failed,Axis,03-02-2025 16:00,iOS,2,timeout
810,1890,90,success,SBI,03-02-2025 17:00,iOS,2,none
811,1468,117,failed,SBI,03-02-2025 18:00,iOS,2,insufficient_balance
812,1483,1037,success,ICICI,03-02-2025 19:00,iOS,2,none
813,1564,4058,success,SBI,03-02-2025 20:00,iOS,2,none
814,1150,3248,success,Axis,03-02-2025 21:00,iOS,2,none
815,1143,4840,success,HDFC,03-02-2025 22:00,Android,1,none
816,1568,2574,success,ICICI,03-02-2025 23:00,Android,1,none
817,1038,1135,success,Axis,04-02-2025 00:00,Android,0,none
818,1108,2529,success,ICICI,04-02-2025 01:00,Android,2,none
819,1692,1743,success,SBI,04-02-2025 02:00,iOS,1,none
820,1041,2365,success,SBI,04-02-2025 03:00,iOS,2,none
821,1185,828,success,Axis,04-02-2025 04:00,Android,2,none
822,1934,4639,success,Axis,04-02-2025 05:00,Android,1,none
823,1397,1635,success,HDFC,04-02-2025 06:00,Android,2,none
824,1222,1542,success,Axis,04-02-2025 07:00,iOS,1,none
825,1633,710,success,Axis,04-02-2025 08:00,iOS,1,none
826,1132,1398,success,ICICI,04-02-2025 09:00,Android,0,none
827,1162,1349,success,SBI,04-02-2025 10:00,Android,0,none
828,1214,3990,success,Axis,04-02-2025 11:00,Android,0,none
829,1732,2036,success,HDFC,04-02-2025 12:00,Android,0,none
830,1234,2094,success,Axis,04-02-2025 13:00,Android,2,none
831,1842,3566,success,SBI,04-02-2025 14:00,iOS,2,none
832,1657,1108,success,Axis,04-02-2025 15:00,Android,0,none
833,1750,1026,failed,ICICI,04-02-2025 16:00,iOS,1,insufficient_balance
834,1587,4627,failed,SBI,04-02-2025 17:00,Android,1,timeout
